Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
45.456539,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0150000,0.9970000,4.00000,-0.30000,-10.50000
45.506351,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0140000,0.9970000,4.00000,-0.30000,-10.50000
45.556166,-0.0000000,-0.0000000,0.0000000,-0.0100000,0.0120000,0.9980000,4.10000,-0.30000,-10.50000
45.612110,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0150000,0.9960000,4.00000,-0.30000,-10.40000
45.658458,-0.0000000,-0.0000000,0.0000000,-0.0100000,0.0120000,0.9970000,3.90000,-0.30000,-10.60000
45.705840,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0150000,0.9980000,4.00000,-0.40000,-10.50000
45.757974,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9960000,3.80000,-0.30000,-10.60000
45.806096,1.0990000,0.3660000,-0.1220000,-0.0100000,0.0160000,0.9960000,4.00000,-0.30000,-10.50000
45.855725,-0.0000000,0.6710000,-0.1220000,-0.0070000,0.0090000,1.0020000,4.00000,-0.30000,-10.60000
45.905694,-0.0000000,-0.4880000,-57.9220000,-0.0170000,-0.0480000,0.9970000,4.10000,-0.20000,-10.40000
45.955501,-0.6710000,-0.5490000,-88.7450000,0.0160000,-0.0020000,0.9990000,4.00000,0.00000,-10.60000
46.005467,-1.4040000,-1.2820000,-138.7330000,-0.0600000,0.0160000,0.9990000,4.00000,0.10000,-10.60000
46.055051,-2.1970000,-1.5260000,-194.8850000,0.0160000,-0.0210000,0.9980000,4.00000,0.70000,-10.60000
46.106649,-2.6860000,-1.0990000,-127.6860000,0.0210000,0.0310000,0.9920000,4.00000,1.20000,-10.60000
46.154995,-1.3430000,-0.7930000,-77.8200000,-0.0010000,0.0010000,0.9960000,3.70000,1.60000,-10.70000
46.210681,-5.3100000,-1.8310000,-66.2230000,-0.0260000,-0.0090000,0.9660000,3.60000,2.00000,-10.70000
46.254602,-3.2960000,-1.2210000,-81.9090000,-0.0290000,0.0200000,0.9990000,3.40000,2.20000,-10.60000
46.309505,-1.2820000,-0.7320000,-68.7870000,0.0110000,-0.0000000,0.9950000,3.40000,2.50000,-10.70000
46.354693,0.1220000,-1.2820000,-138.5500000,-0.0340000,0.0130000,0.9970000,3.10000,2.80000,-10.60000
46.404404,-1.7700000,-1.2210000,-89.4780000,-0.0120000,0.0590000,0.9920000,2.80000,3.10000,-10.60000
46.454267,-5.0660000,-1.5870000,-102.1730000,-0.0420000,-0.0050000,1.0000000,2.60000,3.50000,-10.50000
46.503760,-0.7930000,-0.6710000,-78.0640000,-0.0000000,-0.0390000,0.9990000,2.20000,3.70000,-10.60000
46.553823,-2.1360000,-1.0990000,-120.5440000,-0.0470000,0.0310000,0.9990000,1.90000,3.90000,-10.60000
46.603825,-0.1830000,-0.4880000,-65.3690000,0.0190000,-0.0770000,0.9980000,1.50000,4.10000,-10.60000
46.653605,-1.5870000,-0.9160000,-51.1470000,-0.0260000,0.0250000,0.9990000,1.40000,4.30000,-10.40000
46.703693,-0.8540000,-0.5490000,-34.4240000,0.0700000,-0.0120000,0.9930000,1.40000,4.20000,-10.60000
46.753527,0.8540000,-0.1830000,-56.4580000,0.0130000,-0.0210000,0.9900000,1.10000,4.10000,-10.60000
46.803943,-1.9530000,-0.8540000,-44.6170000,-0.0150000,-0.0130000,1.0000000,0.90000,4.30000,-10.50000
46.853646,-1.0380000,0.0610000,-0.1830000,-0.0020000,-0.0000000,0.9980000,0.80000,4.10000,-10.50000
46.903122,-0.8540000,-0.4270000,-19.5920000,-0.0440000,-0.0200000,1.0040000,0.60000,4.20000,-10.60000
46.953006,-0.0610000,-0.4270000,0.1830000,-0.0020000,-0.0110000,0.9980000,0.70000,4.20000,-10.60000
47.002583,-0.0000000,-0.0000000,0.0000000,0.0040000,-0.0150000,1.0010000,0.70000,4.30000,-10.60000
47.052760,-1.0380000,-0.9770000,-99.2430000,-0.2020000,-0.0470000,1.0060000,0.30000,4.40000,-10.70000
47.102568,-5.8590000,-1.4650000,0.1220000,0.0440000,-0.1360000,0.9860000,0.30000,4.30000,-10.70000
47.152504,-0.9160000,-0.1830000,0.0000000,-0.0000000,-0.0130000,0.9950000,0.20000,4.30000,-10.70000
47.201953,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0110000,0.9970000,0.10000,4.40000,-10.70000
47.252015,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9960000,0.20000,4.50000,-10.60000
47.301976,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9940000,0.20000,4.40000,-10.60000
47.352155,0.0610000,-0.0000000,-0.0610000,0.0000000,-0.0100000,0.9970000,0.20000,4.40000,-10.40000
47.401519,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0100000,0.9980000,0.40000,4.20000,-9.70000
47.451466,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9980000,0.20000,4.20000,-10.20000
47.501410,-10.9250000,-1.8920000,0.1220000,0.0250000,-0.0760000,0.9870000,0.20000,4.30000,-10.50000
47.551320,0.6100000,-0.0000000,-0.0610000,-0.0020000,-0.0060000,1.0050000,0.20000,4.30000,-10.50000
47.601423,-0.0000000,-0.0000000,0.0000000,0.0030000,-0.0110000,1.0080000,0.20000,4.40000,-10.70000
47.650739,-0.0610000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9980000,0.10000,4.50000,-10.70000
47.703383,-0.0000000,-0.0610000,0.0000000,0.0000000,-0.0110000,0.9970000,0.00000,4.40000,-10.70000
47.750934,-0.0610000,-0.0000000,0.0000000,0.0010000,-0.0110000,0.9940000,0.00000,4.40000,-10.60000
47.800524,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9960000,0.00000,4.30000,-10.60000
47.850330,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9990000,0.10000,4.40000,-10.70000
47.903439,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9930000,0.00000,4.40000,-10.60000
47.950622,-0.0610000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9970000,0.10000,4.40000,-10.60000
48.002250,-0.0610000,-0.0000000,0.0000000,-0.0010000,-0.0110000,0.9950000,0.20000,4.30000,-10.70000
48.052174,-0.1220000,0.0610000,0.0000000,-0.0000000,-0.0110000,0.9970000,0.00000,4.40000,-10.70000
48.103700,-0.1220000,0.0610000,0.0610000,-0.0000000,-0.0110000,0.9980000,0.00000,4.40000,-10.60000
48.154557,-0.0000000,-0.0610000,0.0000000,0.0010000,-0.0120000,0.9980000,0.00000,4.20000,-10.60000
48.199203,-0.0610000,-0.0610000,0.0000000,-0.0000000,-0.0110000,0.9950000,0.10000,4.20000,-10.50000
48.257182,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0110000,0.9960000,0.00000,4.30000,-10.50000
48.299588,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0100000,0.9970000,0.10000,4.30000,-10.60000
48.349320,-0.1220000,-0.0000000,0.0610000,-0.0010000,-0.0110000,0.9970000,0.00000,4.30000,-10.40000
48.401937,-0.0610000,-0.1220000,0.0000000,-0.0020000,-0.0110000,0.9940000,0.10000,4.40000,-10.50000
48.448809,-0.0000000,-0.0000000,0.0610000,-0.0000000,-0.0110000,0.9970000,0.10000,4.40000,-10.70000
48.499459,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0120000,0.9990000,0.20000,4.50000,-10.60000
48.548770,-0.1220000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9960000,0.10000,4.50000,-10.60000
48.598650,-0.0610000,-0.0000000,0.0000000,0.0010000,-0.0100000,0.9940000,0.00000,4.50000,-10.60000
48.648409,-0.0610000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9960000,0.00000,4.40000,-10.60000
48.698799,0.0610000,-0.0000000,0.0000000,0.0010000,-0.0100000,0.9940000,0.20000,4.40000,-10.50000
48.748051,-0.0000000,-0.0000000,0.0610000,-0.0000000,-0.0120000,1.0000000,0.10000,4.40000,-10.60000
48.798311,-0.0000000,0.0610000,0.0000000,0.0010000,-0.0120000,0.9990000,0.10000,4.40000,-10.40000
48.847925,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9960000,0.00000,4.30000,-10.50000
48.897744,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9940000,0.00000,4.40000,-10.60000
48.947606,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9980000,0.10000,4.40000,-10.60000
48.997523,-0.0610000,-0.0000000,0.0000000,0.0000000,-0.0090000,0.9950000,0.10000,4.30000,-10.60000
49.047866,-0.0000000,-0.0000000,0.0610000,0.0010000,-0.0110000,0.9970000,0.00000,4.30000,-10.50000
49.097401,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0120000,0.9970000,0.10000,4.60000,-10.50000
49.147119,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0120000,0.9940000,0.00000,4.60000,-10.60000
49.199113,-0.0000000,0.0610000,0.0000000,-0.0000000,-0.0120000,0.9910000,0.10000,4.50000,-10.60000
49.246954,0.0610000,-0.0000000,0.0000000,-0.0020000,-0.0110000,0.9970000,0.10000,4.40000,-10.60000
49.299311,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9980000,0.00000,4.20000,-10.50000
49.347075,-0.0000000,-0.0000000,0.0610000,-0.0000000,-0.0120000,0.9970000,0.20000,4.40000,-10.60000
49.402719,-0.0000000,-0.0000000,0.0610000,-0.0010000,-0.0110000,0.9960000,0.10000,4.40000,-10.40000
49.446459,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0120000,0.9940000,0.20000,4.40000,-10.50000
49.500199,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0120000,0.9980000,0.20000,4.30000,-10.60000
49.546167,-0.0000000,-0.0610000,0.0000000,-0.0000000,-0.0120000,0.9980000,0.10000,4.40000,-10.60000
49.596186,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0120000,0.9950000,0.10000,4.40000,-10.70000
49.645913,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0110000,0.9990000,0.00000,4.40000,-10.60000
49.695359,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9970000,0.10000,4.40000,-10.50000
49.745744,-0.0000000,-0.0610000,-0.0610000,0.0000000,-0.0120000,0.9990000,0.10000,4.30000,-10.60000
49.795648,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0110000,1.0000000,0.10000,4.40000,-10.60000
49.845050,-0.0610000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9970000,0.10000,4.60000,-10.60000
49.895709,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0120000,0.9950000,0.10000,4.50000,-10.60000
49.945297,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0120000,0.9980000,0.00000,4.40000,-10.50000
49.997641,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0110000,0.9980000,0.10000,4.40000,-10.60000
50.044519,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9980000,0.10000,4.40000,-10.70000
50.100282,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9970000,0.10000,4.40000,-10.50000
50.144897,-0.0000000,-0.0610000,0.0000000,-0.0000000,-0.0110000,0.9960000,0.20000,4.40000,-10.50000
50.197094,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9910000,0.10000,4.40000,-10.50000
50.243729,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9960000,0.00000,4.40000,-10.60000
50.294587,-0.0610000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9940000,0.10000,4.40000,-10.60000
50.344097,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0100000,0.9960000,0.10000,4.50000,-10.60000
50.394438,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0120000,0.9940000,0.10000,4.40000,-10.60000
50.445833,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0120000,0.9950000,0.30000,4.40000,-10.40000
50.493688,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0110000,0.9970000,0.20000,4.50000,-10.50000
50.543649,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9980000,0.00000,4.30000,-10.50000
50.594040,-0.0000000,-0.0000000,0.0000000,0.0020000,-0.0100000,0.9970000,0.00000,4.40000,-10.60000
50.643938,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9980000,0.10000,4.50000,-10.50000
50.693927,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0100000,0.9990000,0.10000,4.40000,-10.60000
50.743779,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0110000,0.9970000,0.10000,4.40000,-10.60000
50.793006,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0100000,0.9960000,0.10000,4.30000,-10.60000
50.844293,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9940000,0.10000,4.30000,-10.70000
50.895888,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9970000,0.10000,4.40000,-10.60000
50.943870,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9970000,0.20000,4.50000,-10.60000
50.993133,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9950000,0.10000,4.50000,-10.70000
51.042464,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0120000,0.9970000,0.20000,4.60000,-10.50000
51.092155,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9980000,0.00000,4.50000,-10.50000
51.141526,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9960000,0.00000,4.50000,-10.50000
51.191770,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0130000,1.0060000,0.00000,4.50000,-10.50000
51.241986,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0120000,1.0000000,0.00000,4.30000,-10.40000
51.291924,-0.0000000,-0.0000000,0.0000000,0.0020000,-0.0130000,0.9990000,0.00000,4.40000,-10.60000
51.346089,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0130000,1.0060000,0.20000,4.30000,-10.50000
51.391578,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9970000,0.10000,4.50000,-10.50000
51.443816,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0110000,0.9960000,0.00000,4.60000,-10.50000
51.490927,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9960000,0.10000,4.40000,-10.60000
51.541126,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0130000,1.0000000,0.00000,4.40000,-10.60000
51.589943,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9970000,0.00000,4.40000,-10.70000
51.640730,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0120000,0.9980000,0.10000,4.40000,-10.70000
51.690061,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9960000,0.00000,4.40000,-10.50000
51.743158,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9970000,0.00000,4.50000,-10.30000
51.790112,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9970000,0.10000,4.40000,-10.40000
51.841442,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9960000,0.20000,4.40000,-10.50000
51.890208,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0110000,0.9990000,0.10000,4.40000,-10.50000
51.943995,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9990000,0.00000,4.40000,-10.60000
51.989593,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9990000,0.10000,4.30000,-10.60000
52.045685,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0120000,0.9990000,0.10000,4.40000,-10.50000
52.089880,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9990000,0.10000,4.40000,-10.60000
52.148116,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9980000,0.00000,4.50000,-10.50000
52.189432,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9970000,0.00000,4.50000,-10.60000
52.239031,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0120000,0.9990000,0.00000,4.50000,-10.60000
52.289421,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9990000,0.10000,4.50000,-10.70000
52.339041,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9980000,0.20000,4.40000,-10.60000
52.388894,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9980000,0.10000,4.40000,-10.60000
52.438492,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9960000,0.10000,4.50000,-10.50000
52.488992,0.3660000,0.1220000,0.0610000,-0.0010000,-0.0030000,0.9910000,0.00000,4.40000,-10.40000
52.538149,-0.0000000,-0.0000000,-0.1220000,-0.0000000,-0.0100000,0.9960000,0.10000,4.30000,-10.60000
52.588439,-0.0000000,0.0610000,0.0000000,0.0010000,-0.0100000,0.9980000,0.00000,4.40000,-10.60000
52.638226,-0.0000000,0.0610000,0.0000000,-0.0000000,-0.0100000,0.9980000,0.00000,4.30000,-10.60000
52.687721,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9970000,0.00000,4.40000,-10.60000
52.737888,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0110000,0.9960000,0.00000,4.40000,-10.60000
52.787942,-0.0000000,0.0610000,0.0000000,0.0000000,-0.0110000,0.9960000,0.10000,4.40000,-10.60000
52.838089,-8.0570000,-0.4880000,0.1220000,-0.0080000,0.0090000,1.0000000,0.10000,4.20000,-10.60000
52.887984,10.6200000,-0.4270000,0.1220000,0.0030000,-0.0080000,1.0030000,0.00000,4.20000,-10.70000
52.937573,13.0000000,-0.7930000,0.8540000,-0.0070000,0.0800000,0.9620000,0.20000,4.20000,-10.70000
52.987018,10.3760000,-1.2210000,0.1220000,-0.0000000,-0.0040000,1.0190000,0.00000,4.20000,-10.60000
53.037461,150.2080000,-4.7000000,2.5630000,0.0080000,0.1040000,1.0020000,0.20000,3.70000,-10.70000
53.087498,230.3470000,3.2350000,8.4840000,0.0170000,0.1200000,1.0270000,0.00000,2.30000,-10.90000
53.137247,286.4990000,12.3290000,-13.5500000,0.0110000,0.2900000,1.0000000,0.00000,0.40000,-11.20000
53.187283,398.4990000,-2.3800000,-13.9160000,-0.0270000,0.5080000,0.7080000,0.00000,-2.40000,-10.60000
53.237158,204.8950000,-10.9860000,-1.5260000,0.0450000,0.8620000,0.4250000,0.00000,-4.90000,-9.60000
53.287241,204.3460000,-2.7470000,-17.1510000,0.0020000,0.9390000,0.2610000,0.10000,-6.70000,-8.40000
53.337014,149.6580000,1.1600000,-2.5630000,-0.0040000,1.0030000,0.1520000,0.10000,-7.90000,-7.30000
53.387074,82.1530000,1.6480000,-6.7140000,0.0000000,1.0150000,0.0930000,0.20000,-8.60000,-6.40000
53.436733,7.5070000,3.5400000,-2.9910000,-0.0140000,1.0100000,0.0700000,0.20000,-9.00000,-5.90000
53.486656,18.1880000,12.3290000,4.6390000,0.0300000,0.9820000,0.0460000,0.30000,-9.30000,-5.50000
53.536322,12.7560000,0.7930000,-1.9530000,-0.0110000,0.9980000,0.0510000,0.20000,-9.40000,-5.30000
53.587630,4.0890000,0.0610000,-1.0380000,-0.0120000,0.9980000,0.0400000,0.30000,-9.30000,-5.30000
53.636022,-4.2720000,1.0380000,-2.8080000,-0.0120000,0.9890000,0.0500000,0.40000,-9.20000,-5.40000
53.696383,-2.6860000,1.1600000,-3.2350000,-0.0170000,0.9910000,0.0480000,0.30000,-9.40000,-5.20000
53.735699,-3.2960000,-0.0000000,1.8920000,-0.0190000,0.9870000,0.0540000,0.20000,-9.40000,-5.20000
53.787021,-1.3430000,-0.2440000,2.0140000,-0.0100000,1.0010000,0.0500000,0.20000,-9.40000,-5.30000
53.835484,-1.2210000,0.0610000,-0.4270000,-0.0130000,0.9950000,0.0520000,0.20000,-9.20000,-5.30000
53.889009,5.2490000,-0.3050000,2.6860000,-0.0140000,0.9960000,0.0530000,0.30000,-9.30000,-5.40000
53.935350,2.8080000,0.3050000,0.1830000,-0.0130000,0.9970000,0.0420000,0.30000,-9.30000,-5.20000
53.991848,-3.4180000,-0.1220000,0.4880000,-0.0100000,0.9970000,0.0470000,0.20000,-9.20000,-5.30000
54.034789,-0.0000000,0.0610000,2.0750000,-0.0070000,0.9920000,0.0570000,0.30000,-9.30000,-5.40000
54.111584,-6.2870000,0.4880000,-0.1830000,-0.0140000,0.9970000,0.0530000,0.20000,-9.30000,-5.40000
54.134712,-1.8920000,0.2440000,1.0990000,-0.0110000,0.9850000,0.0640000,0.30000,-9.60000,-4.90000
54.184480,-2.0750000,1.3430000,-1.4650000,-0.0090000,0.9950000,0.0570000,0.40000,-9.20000,-5.20000
54.234446,-5.5540000,1.1600000,-1.5260000,-0.0110000,1.0040000,0.0530000,0.30000,-9.10000,-5.30000
54.284547,-157.5320000,12.5730000,-1.5870000,-0.0340000,1.0810000,0.0110000,0.30000,-9.00000,-5.70000
54.334378,-389.9540000,-30.7010000,18.4940000,-0.0360000,1.0860000,0.0880000,0.20000,-8.00000,-7.00000
54.386446,-552.3070000,2.6250000,2.9910000,0.0660000,0.6540000,0.4890000,0.00000,-5.30000,-9.40000
54.434340,-512.5730000,13.8550000,-5.7370000,-0.0340000,0.3490000,0.7310000,-0.10000,-1.40000,-10.70000
54.483844,-2.3190000,5.9810000,0.7320000,0.0020000,-0.0310000,1.0200000,0.00000,2.30000,-10.70000
54.533455,-3.9670000,-1.8920000,7.8740000,-0.0030000,0.0000000,1.0210000,0.10000,3.50000,-10.60000
54.583550,-1.0990000,-0.1220000,-0.2440000,-0.0060000,-0.0000000,1.0010000,0.20000,4.00000,-10.60000
54.633263,3.2960000,0.4270000,-0.9160000,-0.0040000,0.0000000,1.0020000,0.20000,4.20000,-10.50000
54.683700,-1.2820000,-1.8920000,-0.6100000,0.0000000,0.0050000,0.9880000,0.20000,4.20000,-10.50000
54.732887,-2.9300000,-0.1830000,0.0610000,-0.0020000,-0.0050000,0.9850000,0.10000,4.30000,-10.60000
54.783857,-1.5870000,-0.8540000,0.3660000,0.0040000,-0.0090000,0.9980000,0.20000,4.10000,-10.30000
54.833292,-2.8080000,-1.5870000,0.0610000,0.0040000,-0.0170000,0.9860000,0.10000,4.30000,-10.40000
54.882750,-1.3430000,-0.4880000,-0.1830000,0.0030000,-0.0060000,0.9970000,0.00000,4.30000,-10.40000
54.932453,-0.0000000,-0.0000000,-0.0610000,0.0030000,-0.0060000,0.9920000,0.00000,4.50000,-10.50000
54.984076,-0.5490000,-0.0610000,-0.1830000,0.0060000,-0.0100000,1.0030000,0.00000,4.40000,-10.60000
55.032060,-0.0000000,0.4270000,0.0000000,0.0050000,-0.0100000,1.0030000,0.00000,4.30000,-10.40000
55.084239,0.0610000,0.1220000,-0.0610000,0.0070000,-0.0110000,0.9970000,0.10000,4.20000,-10.40000
55.131912,0.3050000,0.4880000,0.0000000,0.0050000,-0.0090000,0.9970000,0.20000,4.20000,-10.50000
55.181610,0.6100000,0.6710000,0.0000000,0.0010000,-0.0090000,0.9960000,0.10000,4.20000,-10.60000
55.232194,-0.3660000,0.2440000,-0.0610000,0.0020000,-0.0090000,0.9980000,0.10000,4.40000,-10.50000
55.284574,-0.7320000,-0.0610000,0.1830000,0.0060000,-0.0090000,0.9920000,0.10000,4.30000,-10.50000
55.333654,0.9770000,0.5490000,0.0610000,0.0030000,-0.0100000,0.9950000,0.20000,4.40000,-10.60000
55.381393,0.3660000,0.3660000,0.1220000,0.0010000,-0.0060000,0.9990000,0.10000,4.30000,-10.60000
55.431251,0.3050000,0.4270000,0.0000000,0.0020000,-0.0080000,0.9990000,0.10000,4.40000,-10.60000
55.480954,0.4880000,0.7930000,-0.0610000,0.0070000,-0.0140000,0.9960000,0.30000,4.40000,-10.50000
55.531059,0.8540000,1.5260000,-0.2440000,0.0030000,-0.0080000,0.9960000,0.10000,4.30000,-10.60000
55.580760,-0.1830000,0.7930000,-0.0610000,-0.0020000,-0.0060000,0.9980000,0.20000,4.40000,-10.60000
55.634747,-1.9530000,1.0380000,-0.3660000,-0.0020000,0.0050000,0.9950000,0.20000,4.20000,-10.50000
55.682984,-1.9530000,0.9770000,-0.9160000,0.0000000,-0.0090000,0.9810000,0.30000,4.20000,-10.50000
55.732695,-0.0000000,0.1830000,0.0000000,-0.0050000,-0.0080000,0.9960000,0.30000,4.40000,-10.50000
55.780267,0.0610000,0.1220000,0.0000000,-0.0030000,-0.0090000,1.0010000,0.30000,4.40000,-10.50000
55.834633,0.0610000,-0.0610000,0.0000000,-0.0000000,-0.0100000,1.0040000,0.30000,4.30000,-10.60000
55.879906,-0.1220000,-0.0000000,0.0000000,-0.0000000,-0.0080000,1.0050000,0.20000,4.30000,-10.60000
55.937079,-0.0610000,0.1220000,0.0000000,-0.0030000,-0.0090000,1.0000000,0.20000,4.30000,-10.60000
55.979477,0.0610000,-0.0000000,0.0000000,0.0020000,-0.0090000,0.9970000,0.20000,4.30000,-10.60000
56.029413,0.1830000,-0.0000000,-0.1220000,-0.0020000,-0.0080000,0.9950000,0.10000,4.30000,-10.70000
56.079589,0.9770000,0.1830000,0.0000000,0.0060000,-0.0250000,0.9960000,0.20000,4.30000,-10.50000
56.129656,-0.0000000,0.1220000,-0.0610000,-0.0060000,-0.0140000,0.9700000,0.00000,4.30000,-10.50000
56.178844,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0060000,0.9530000,0.10000,4.40000,-10.40000
56.229013,0.6710000,0.9160000,0.0610000,0.0020000,-0.0010000,0.9710000,0.30000,4.40000,-10.30000
56.279158,-0.8540000,-0.0610000,-0.1830000,-0.0010000,-0.0070000,0.9850000,0.20000,4.30000,-10.50000
56.328699,-1.0380000,0.5490000,0.1830000,-0.0030000,-0.0080000,1.0030000,0.30000,4.40000,-10.50000
56.378754,-0.0610000,3.4180000,0.3050000,0.0060000,-0.0190000,1.0100000,0.30000,4.40000,-10.60000
56.428674,-10.4980000,45.2880000,-1.7090000,0.0300000,-0.0080000,1.0780000,0.30000,4.50000,-10.60000
56.478737,14.6480000,102.2340000,-25.8180000,-0.0650000,0.0500000,0.9690000,0.90000,4.30000,-10.50000
56.528365,-35.1560000,180.8470000,-15.3200000,-0.1400000,0.0040000,1.1220000,1.70000,4.40000,-10.50000
56.578365,-25.2690000,294.4950000,-22.8270000,-0.2820000,0.0240000,0.9880000,3.20000,4.60000,-9.90000
56.628299,-37.1090000,370.1780000,-9.2770000,-0.4410000,-0.0750000,0.8210000,5.30000,4.70000,-8.80000
56.678390,-16.8460000,433.4720000,-1.5870000,-0.5740000,-0.0980000,0.5390000,7.70000,4.80000,-6.50000
56.728286,2.3800000,246.3990000,-4.7610000,-1.1260000,-0.2940000,-0.3160000,9.00000,4.80000,-3.70000
56.778206,-25.2690000,38.8180000,4.9440000,-1.0590000,-0.0160000,-0.1920000,9.60000,4.90000,-1.70000
56.827714,-19.7140000,-13.5500000,1.9530000,-1.0510000,-0.0610000,-0.0890000,9.80000,4.80000,-0.90000
