Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
11.118129,0.0610000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9950000,8.30000,0.50000,-28.40000
11.188084,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0110000,0.9950000,8.20000,0.30000,-28.30000
11.217792,-0.1220000,-0.1220000,0.0000000,0.0010000,0.0110000,0.9960000,8.20000,0.40000,-28.30000
11.267983,-0.0000000,0.0610000,0.0610000,0.0020000,0.0110000,0.9960000,8.30000,0.40000,-28.50000
11.317637,-0.1830000,-0.1220000,0.0000000,0.0020000,0.0110000,0.9950000,8.30000,0.30000,-28.40000
11.367723,-0.3050000,-0.1830000,0.0610000,0.0020000,0.0110000,0.9940000,8.30000,0.30000,-28.50000
11.417997,-0.1220000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.30000,0.40000,-28.40000
11.467707,0.8540000,0.3660000,10.2540000,0.0170000,-0.0030000,0.9960000,8.30000,0.20000,-28.40000
11.517233,0.9770000,0.4880000,14.2210000,0.0130000,0.0010000,0.9960000,8.30000,0.30000,-28.40000
11.567232,-0.0610000,-0.0610000,0.0000000,0.0020000,0.0110000,0.9950000,8.30000,0.20000,-28.40000
11.669011,-0.1830000,-0.0610000,0.0000000,0.0020000,0.0110000,0.9950000,8.40000,0.40000,-28.20000
11.669282,-0.0000000,-0.1220000,0.0000000,0.0020000,0.0110000,0.9950000,8.40000,0.30000,-28.20000
11.716664,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.30000,-28.30000
11.767761,0.0610000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.20000,0.30000,-28.40000
11.816391,0.1220000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.30000,-28.40000
11.866500,-0.0610000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.20000,0.20000,-28.30000
11.916160,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.30000,-28.40000
11.979116,0.0610000,0.0610000,0.0610000,0.0020000,0.0130000,0.9950000,8.30000,0.20000,-28.30000
12.018540,-0.1220000,-0.1220000,0.0000000,0.0010000,0.0120000,0.9950000,8.30000,0.10000,-28.30000
12.066209,-0.5490000,-0.3050000,-0.2440000,0.0040000,0.0060000,0.9940000,8.20000,0.20000,-28.40000
12.117059,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9950000,8.30000,0.20000,-28.30000
12.166203,-0.1220000,-0.0610000,0.0000000,0.0010000,0.0120000,0.9950000,8.40000,0.20000,-28.40000
12.215542,0.0610000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.10000,0.20000,-28.50000
12.268564,-0.1220000,-0.0610000,0.0000000,0.0010000,0.0120000,0.9950000,8.30000,0.30000,-28.50000
12.316289,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9940000,8.30000,0.20000,-28.50000
12.366109,-0.0000000,-0.0610000,0.0000000,0.0030000,0.0120000,0.9950000,8.40000,0.20000,-28.50000
12.416720,-0.0610000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.30000,0.20000,-28.40000
12.464604,-0.1220000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.30000,-28.40000
12.519562,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0090000,0.9950000,8.20000,0.20000,-28.30000
12.564537,-0.1830000,-0.0610000,0.0000000,0.0030000,0.0100000,0.9960000,8.20000,0.30000,-28.30000
12.615108,-0.4880000,-0.1830000,0.0000000,0.0010000,0.0130000,0.9950000,8.20000,0.40000,-28.40000
12.664007,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.30000,-28.30000
12.714177,-0.0610000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9950000,8.20000,0.20000,-28.40000
12.764152,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.30000,0.10000,-28.30000
12.814131,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.10000,0.20000,-28.40000
12.863828,-0.0610000,-0.0610000,-0.0610000,0.0010000,0.0120000,0.9950000,8.20000,0.10000,-28.30000
12.913692,0.1220000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9950000,8.20000,0.10000,-28.30000
12.972676,0.3660000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.30000,0.20000,-28.40000
13.016328,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0120000,0.9950000,8.30000,0.20000,-28.40000
13.065564,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9950000,8.30000,0.30000,-28.40000
13.116109,0.0610000,-0.0000000,0.0000000,0.0010000,0.0130000,0.9950000,8.20000,0.30000,-28.40000
13.162922,-0.1830000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9950000,8.30000,0.30000,-28.30000
13.212919,-0.1220000,-0.1830000,0.0000000,0.0020000,0.0130000,0.9950000,8.30000,0.10000,-28.30000
13.262636,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9960000,8.30000,0.10000,-28.30000
13.312605,0.1220000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.20000,-28.40000
13.376526,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0130000,0.9950000,8.10000,0.20000,-28.30000
13.436091,-0.1220000,-0.1220000,0.0000000,0.0020000,0.0130000,0.9950000,8.30000,0.20000,-28.30000
13.465938,-0.1220000,-0.0610000,0.0000000,0.0010000,0.0110000,0.9960000,8.30000,0.20000,-28.20000
13.512091,-0.0610000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.40000,0.30000,-28.30000
13.561503,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.30000,0.20000,-28.30000
13.613820,0.0610000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9960000,8.30000,0.30000,-28.30000
13.667961,-0.1220000,-0.1220000,0.0000000,0.0010000,0.0110000,0.9950000,8.30000,0.30000,-28.10000
13.713611,-0.1830000,-0.1220000,0.0000000,0.0020000,0.0110000,0.9950000,8.30000,0.30000,-28.30000
13.761535,0.0610000,-0.0000000,0.0610000,0.0020000,0.0110000,0.9950000,8.40000,0.40000,-28.20000
13.812615,-0.0610000,-0.0000000,0.0000000,0.0020000,0.0130000,0.9960000,8.20000,0.20000,-28.30000
13.875125,-0.1220000,-0.1220000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.30000,-28.30000
13.911010,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0130000,0.9950000,8.20000,0.20000,-28.40000
13.960985,-0.1830000,-0.0610000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.20000,-28.30000
14.012668,-0.0610000,-0.0610000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.20000,-28.20000
14.060544,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0130000,0.9950000,8.40000,0.20000,-28.30000
14.123225,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0120000,0.9950000,8.30000,0.30000,-28.30000
14.160468,-0.0610000,-0.0610000,0.0000000,0.0010000,0.0110000,0.9950000,8.30000,0.30000,-28.30000
14.213485,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0110000,0.9960000,8.30000,0.30000,-28.30000
14.260171,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0130000,0.9960000,8.30000,0.20000,-28.40000
14.311673,-0.1220000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.40000,0.10000,-28.40000
14.371322,-0.0610000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9940000,8.40000,0.20000,-28.30000
14.410157,-0.1220000,-0.0610000,0.0000000,0.0020000,0.0120000,0.9950000,8.40000,0.30000,-28.20000
14.459680,-0.0000000,-0.0610000,0.0000000,0.0020000,0.0120000,0.9960000,8.30000,0.40000,-28.30000
14.521480,-0.0610000,-0.0610000,0.0000000,0.0010000,0.0130000,0.9960000,8.20000,0.40000,-28.30000
14.564825,-0.3050000,-0.1220000,0.0610000,0.0020000,0.0120000,0.9950000,8.10000,0.30000,-28.40000
14.608987,-0.1220000,-0.0610000,0.0610000,0.0010000,0.0110000,0.9950000,8.30000,0.20000,-28.40000
14.659741,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0130000,0.9950000,8.30000,0.20000,-28.40000
14.708686,0.2440000,-0.0000000,0.0000000,0.0030000,0.0070000,0.9950000,8.50000,0.10000,-28.30000
14.769192,-0.4270000,-0.2440000,0.0610000,0.0000000,0.0140000,0.9950000,8.20000,0.20000,-28.40000
14.827882,-0.1220000,-0.1220000,0.0000000,0.0010000,0.0120000,0.9950000,8.20000,0.10000,-28.30000
14.860108,-0.1220000,-0.0610000,0.0000000,0.0010000,0.0120000,0.9960000,8.20000,0.20000,-28.30000
14.908641,-0.1830000,-0.0610000,0.0000000,0.0010000,0.0110000,0.9950000,8.30000,0.20000,-28.40000
14.958434,-0.0610000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.20000,0.40000,-28.50000
15.008101,-0.1830000,-0.0610000,0.0000000,0.0010000,0.0110000,0.9960000,8.20000,0.40000,-28.30000
15.061433,-0.1830000,-0.0610000,0.0000000,0.0010000,0.0110000,0.9940000,8.20000,0.50000,-28.30000
15.107941,-0.1220000,-0.1220000,0.0000000,0.0010000,0.0120000,0.9950000,8.10000,0.40000,-28.20000
15.157965,-0.0610000,-0.0610000,0.0000000,0.0010000,0.0120000,0.9950000,8.20000,0.30000,-28.30000
15.207661,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0120000,0.9950000,8.10000,0.30000,-28.40000
15.258453,-0.1220000,-0.1220000,0.0000000,0.0020000,0.0120000,0.9950000,8.30000,0.30000,-28.50000
15.307480,0.0610000,-0.0610000,0.0000000,0.0020000,0.0100000,0.9950000,8.40000,0.30000,-28.40000
15.357398,-0.0610000,-0.0610000,0.0000000,0.0020000,0.0120000,0.9940000,8.30000,0.30000,-28.40000
15.407827,-0.0610000,-0.0610000,0.0610000,0.0020000,0.0120000,0.9950000,8.40000,0.20000,-28.40000
15.457313,-0.0000000,-0.0610000,0.0610000,0.0020000,0.0110000,0.9950000,8.30000,0.20000,-28.30000
15.508800,-0.0610000,-0.0610000,0.0000000,0.0010000,0.0130000,0.9940000,8.20000,0.20000,-28.40000
15.556841,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9940000,8.20000,0.20000,-28.30000
15.610084,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.20000,0.20000,-28.30000
15.673634,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9950000,8.20000,0.30000,-28.40000
15.706208,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0120000,0.9960000,8.20000,0.10000,-28.30000
15.756252,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.30000,0.20000,-28.40000
15.806383,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,8.10000,0.20000,-28.40000
15.856097,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.20000,0.20000,-28.40000
15.905790,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.00000,0.20000,-28.30000
15.955772,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9960000,8.10000,0.20000,-28.50000
16.005577,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9940000,8.20000,0.10000,-28.30000
16.059941,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.20000,-28.40000
16.107978,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.30000,-28.40000
16.161070,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9950000,8.20000,0.30000,-28.40000
16.205052,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.30000,0.20000,-28.40000
16.262871,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.20000,0.20000,-28.40000
16.305100,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9950000,8.30000,0.30000,-28.30000
16.363723,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.30000,0.30000,-28.40000
16.407856,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0130000,0.9960000,8.40000,0.30000,-28.50000
16.455626,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9940000,8.30000,0.20000,-28.40000
16.507199,0.1830000,0.1830000,0.0000000,0.0040000,0.0090000,0.9940000,8.30000,0.30000,-28.40000
16.554594,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0080000,0.9960000,8.10000,0.10000,-28.30000
16.611619,0.1220000,-0.0000000,0.0000000,0.0040000,0.0100000,0.9940000,8.20000,0.10000,-28.40000
16.672855,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9970000,8.10000,0.20000,-28.50000
16.709358,-0.0610000,-0.0610000,0.0610000,0.0000000,0.0100000,0.9950000,8.10000,0.40000,-28.50000
16.761404,-0.1220000,-0.1220000,0.0000000,0.0010000,0.0130000,0.9910000,8.20000,0.40000,-28.40000
16.803433,-0.0610000,-0.0610000,0.0000000,0.0050000,0.0140000,0.9910000,8.20000,0.40000,-28.30000
16.853160,-0.0000000,0.0610000,0.0000000,0.0010000,0.0050000,0.9970000,8.30000,0.50000,-28.40000
16.903181,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9960000,8.40000,0.40000,-28.60000
16.953406,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0080000,0.9950000,8.30000,0.40000,-28.50000
17.003016,0.0610000,0.0610000,0.0000000,0.0020000,0.0100000,0.9950000,8.40000,0.30000,-28.40000
17.052764,-0.0000000,-0.0000000,0.0610000,0.0030000,0.0120000,0.9950000,8.30000,0.20000,-28.40000
17.102647,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.20000,0.30000,-28.50000
17.152322,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.10000,0.20000,-28.40000
17.203694,-0.0000000,0.0610000,0.0000000,0.0010000,0.0090000,0.9970000,8.20000,0.10000,-28.30000
17.252892,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9950000,8.10000,0.20000,-28.30000
17.302105,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9950000,8.20000,0.20000,-28.30000
17.351883,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0090000,0.9940000,8.30000,0.30000,-28.20000
17.402354,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9940000,8.30000,0.30000,-28.30000
17.451654,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.20000,0.20000,-28.40000
17.501402,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0090000,0.9950000,8.20000,0.10000,-28.40000
17.551587,-0.0000000,-0.0610000,0.0000000,0.0020000,0.0110000,0.9950000,8.00000,0.20000,-28.30000
17.601504,0.0610000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9960000,8.20000,0.20000,-28.40000
17.657080,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.40000,-28.30000
17.701080,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9960000,8.10000,0.40000,-28.40000
17.750714,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9940000,8.30000,0.30000,-28.20000
17.803777,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9940000,8.20000,0.40000,-28.40000
17.850648,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.10000,0.10000,-28.30000
17.901075,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9940000,8.00000,0.30000,-28.30000
17.950291,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9950000,8.20000,0.30000,-28.20000
18.002997,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.30000,0.30000,-28.30000
18.051063,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.20000,0.20000,-28.30000
18.104613,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0090000,0.9950000,8.10000,0.20000,-28.30000
18.150059,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9940000,8.00000,0.30000,-28.30000
18.199716,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9940000,8.10000,0.40000,-28.30000
18.252601,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9940000,8.10000,0.40000,-28.40000
18.299540,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0130000,0.9930000,8.10000,0.40000,-28.40000
18.349106,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0120000,0.9950000,8.20000,0.40000,-28.40000
18.401343,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,8.10000,0.50000,-28.50000
18.452106,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0120000,0.9950000,8.00000,0.40000,-28.50000
18.499079,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,7.90000,0.40000,-28.40000
18.548971,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,8.10000,0.40000,-28.40000
18.598962,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9950000,8.10000,0.30000,-28.40000
18.649663,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9950000,8.10000,0.30000,-28.40000
18.700049,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.20000,-28.30000
18.748627,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9940000,8.10000,0.20000,-28.40000
18.803865,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9940000,8.10000,0.20000,-28.40000
18.848256,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.20000,0.10000,-28.50000
18.898131,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9950000,8.20000,0.30000,-28.40000
18.948270,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.30000,-28.30000
18.997424,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.20000,0.40000,-28.40000
19.047464,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9960000,8.10000,0.30000,-28.40000
19.097965,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,8.10000,0.30000,-28.30000
19.147650,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.10000,0.40000,-28.30000
19.199874,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.10000,0.30000,-28.30000
19.247627,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,7.90000,0.30000,-28.50000
19.298056,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9940000,8.10000,0.30000,-28.30000
19.348195,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,8.00000,0.30000,-28.30000
19.398021,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,7.90000,0.30000,-28.30000
19.448032,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.00000,0.30000,-28.30000
19.496718,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.20000,-28.20000
19.546469,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9950000,8.00000,0.50000,-28.00000
19.596324,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.20000,0.40000,-28.10000
19.646286,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.20000,0.30000,-28.30000
19.720261,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.10000,0.40000,-28.20000
19.745905,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.20000,0.20000,-28.30000
19.795791,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9950000,8.10000,0.20000,-28.40000
19.846815,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.00000,0.30000,-28.30000
19.895893,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9950000,8.10000,0.10000,-28.30000
19.949138,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.10000,0.30000,-28.40000
19.995383,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.10000,0.30000,-28.30000
20.046113,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.10000,0.40000,-28.30000
20.095849,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9960000,8.10000,0.30000,-28.40000
20.148035,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9960000,8.00000,0.30000,-28.30000
20.194841,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.10000,0.30000,-28.40000
20.244984,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.00000,0.40000,-28.40000
20.295062,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.10000,0.40000,-28.30000
20.344553,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,8.00000,0.30000,-28.20000
20.397239,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9950000,8.10000,0.30000,-28.40000
20.444504,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9960000,8.00000,0.30000,-28.30000
20.502306,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9940000,8.00000,0.30000,-28.40000
20.543814,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.00000,0.30000,-28.30000
20.594488,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.00000,0.30000,-28.30000
20.643499,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.10000,0.30000,-28.30000
20.693695,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9970000,8.10000,0.30000,-28.30000
20.743477,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.00000,0.20000,-28.30000
20.797775,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.00000,0.20000,-28.30000
20.843076,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,7.90000,0.30000,-28.40000
20.893258,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,7.90000,0.20000,-28.30000
20.943011,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.00000,0.40000,-28.30000
20.993203,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.10000,0.20000,-28.40000
21.046511,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.20000,-28.30000
21.093545,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,8.20000,0.30000,-28.40000
21.142430,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9950000,8.10000,0.20000,-28.30000
21.194520,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.00000,0.30000,-28.30000
21.242265,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.20000,0.20000,-28.30000
21.293514,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.10000,0.20000,-28.40000
21.343132,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9950000,8.20000,0.10000,-28.30000
21.393166,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.10000,0.20000,-28.30000
21.442017,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.10000,0.30000,-28.30000
21.491699,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9950000,8.20000,0.40000,-28.30000
21.545264,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,8.30000,0.50000,-28.20000
21.591385,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9950000,8.20000,0.40000,-28.40000
21.641057,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9950000,8.10000,0.40000,-28.30000
21.691435,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.20000,0.40000,-28.40000
21.741782,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9950000,8.00000,0.50000,-28.30000
21.791644,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.20000,0.30000,-28.30000
21.841367,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.10000,0.20000,-28.30000
21.890751,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.10000,0.20000,-28.30000
21.940468,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,8.30000,0.10000,-28.10000
21.991477,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.20000,0.20000,-28.10000
22.040388,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,8.00000,0.40000,-28.20000
22.090222,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9950000,8.20000,0.40000,-28.40000
22.140086,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9940000,8.10000,0.20000,-28.40000
22.189793,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,8.10000,0.40000,-28.40000
22.243248,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9950000,8.10000,0.30000,-28.40000
22.289900,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0210000,1.0100000,8.00000,0.50000,-28.30000
22.339312,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0140000,1.0000000,8.10000,0.50000,-28.20000
22.389179,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9940000,8.00000,0.30000,-28.30000
22.439247,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,8.00000,0.30000,-28.30000
22.489283,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,7.90000,0.30000,-28.30000
22.539230,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,7.90000,0.40000,-28.40000
22.618120,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,8.10000,0.30000,-28.40000
22.638955,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9950000,8.10000,0.30000,-28.40000
22.688682,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.10000,0.40000,-28.40000
22.738704,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,8.10000,0.40000,-28.40000
22.788775,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9960000,8.10000,0.30000,-28.30000
